TxBat(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),RSSI(dB),RX,RxBatt(V),VSpeed(m/s),Altitude(m),VFAS(V),Current(A),Consumption(mAh),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Ext1,Ext2,Pot3,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ
7.67,3.83,3.82,3.87,3.85,,,,,65,0,5.59,,,15.13,40.5,518,515,0,1015,0,-831,-501,459,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.83,3.82,3.87,3.85,,,,,63,0,5.59,,,15.06,41.2,521,514,0,1015,60,-830,-500,459,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.83,3.82,3.84,3.85,,,,,61,0,5.59,,,15.06,41.2,524,522,0,1015,34,-831,-500,459,387,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.8,3.79,3.84,3.85,,,,,59,0,5.59,,,15,41.6,527,522,0,1015,0,-831,-500,460,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.8,3.79,3.84,3.82,,,,,55,0,5.59,,,15,41.6,530,511,0,1015,0,-831,-500,461,387,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.8,3.79,3.84,3.82,,,,,53,0,5.59,,,14.95,41.8,533,0,0,1014,0,-830,-501,459,388,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.8,3.79,3.84,3.82,,,,,52,0,5.59,,,14.95,41.8,536,0,0,902,0,-831,-500,459,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.8,3.79,3.84,3.82,,,,,55,0,5.59,,,14.91,41.9,539,0,0,-464,0,-831,-500,459,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.8,3.79,3.84,3.82,,,,,57,0,5.59,,,14.91,0.5,542,-52,0,-1016,0,-831,-500,458,387,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.8,3.79,3.81,3.82,,,,,60,0,5.59,,,15.07,0.5,542,-1013,0,-1016,0,-831,-501,459,388,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.8,3.79,3.81,3.82,,,,,65,0,5.57,,,15.2,0.1,542,-1022,0,-136,0,-831,-501,460,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.8,3.79,3.81,3.85,,,,,66,0,5.58,,,15.2,0.1,542,-1021,0,-30,0,-830,-501,459,387,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.89,3.84,3.81,3.85,,,,,65,0,5.59,,,15.26,6.7,543,-1019,0,-1006,0,-831,-501,458,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.89,3.84,3.9,3.9,,,,,63,0,5.59,,,15.26,6.7,543,-1019,0,-1016,0,-831,-500,458,387,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.91,3.87,3.9,3.9,,,,,61,0,5.59,,,15.35,0,543,-1016,0,-1016,0,-831,-501,459,386,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.91,3.87,3.92,3.9,,,,,65,0,5.51,,,15.35,0,543,-514,29,-1017,117,-830,-501,458,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.91,3.87,3.92,3.9,,,,,65,0,5.49,,,15.42,0,543,0,251,-1016,827,-831,-500,458,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.91,3.87,3.92,3.9,,,,,65,0,5.55,,,15.42,0,543,0,255,-1015,778,-831,-500,458,387,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.91,3.87,3.92,3.9,,,,,66,0,5.56,,,15.48,0,543,0,157,-1015,377,-831,-500,458,388,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.94,3.9,3.92,3.9,,,,,67,0,5.58,,,15.48,0,543,0,0,-1016,0,-831,-500,459,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.9,3.92,3.93,,,,,68,0,5.59,,,15.53,0,543,0,0,-1015,405,-831,-500,459,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.9,3.92,3.93,,,,,63,0,5.59,,,15.57,0,543,0,-1,-1015,269,-831,-500,458,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.9,3.95,3.93,,,,,60,0,5.59,,,15.57,0,543,0,-210,-837,0,-831,-501,460,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.9,3.95,3.93,,,,,59,0,5.59,,,15.6,0.1,543,0,-316,-600,0,-831,-500,460,387,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.9,3.95,3.93,,,,,61,0,5.59,,,15.6,0.1,543,0,-256,-424,82,-831,-500,460,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.9,3.95,3.93,,,,,65,0,5.59,,,15.62,1.4,543,0,-105,-414,50,-830,-501,460,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.94,3.9,3.95,3.93,,,,,70,0,5.59,,,15.62,1.4,543,0,0,-252,0,-831,-500,460,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.94,3.9,3.95,3.93,,,,,72,0,5.59,,,15.63,2,544,0,-15,-41,121,-831,-500,462,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.9,3.95,3.93,,,,,72,0,5.59,,,15.63,2,544,0,-144,170,107,-831,-500,459,387,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.9,3.95,3.93,,,,,74,0,5.59,,,15.63,3.8,544,0,-252,304,68,-831,-500,460,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.9,3.95,3.93,,,,,77,0,5.59,,,15.63,6.2,544,0,-41,306,0,-831,-500,460,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.9,3.95,3.93,,,,,75,0,5.59,,,15.63,6.2,545,0,0,444,0,-831,-501,460,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.9,3.95,3.93,,,,,75,0,5.59,,,15.58,12.2,545,0,0,527,0,-830,-501,459,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.9,3.95,3.93,,,,,81,0,5.57,,,15.58,12.2,546,0,-168,620,36,-830,-500,459,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.9,3.95,3.93,,,,,81,0,5.58,,,15.53,15.5,548,0,-173,684,86,-831,-500,459,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.9,3.95,3.93,,,,,81,0,5.59,,,15.53,15.5,549,0,-88,783,0,-831,-500,459,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,1.86,3.9,3.95,3.93,,,,,78,0,5.59,,,15.45,26.6,551,0,-47,787,-80,-831,-501,459,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,1.86,3.9,3.95,3.9,,,,,78,0,5.59,,,15.37,29.4,553,0,-47,792,-49,-830,-500,459,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.89,3.87,3.95,3.9,,,,,78,0,5.59,,,15.37,29.4,555,0,-167,803,52,-830,-500,459,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.89,3.87,3.9,3.87,,,,,77,0,5.59,,,15.29,31.3,557,0,-167,806,0,-830,-501,458,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.86,3.85,3.9,3.87,,,,,73,0,5.59,,,15.29,31.3,560,0,-111,809,-54,-831,-500,458,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.86,3.85,3.87,3.87,,,,,69,0,5.57,,,15.22,33.2,562,0,-144,809,0,-831,-500,459,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.83,3.82,3.87,3.87,,,,,69,0,5.58,,,15.22,33.2,565,0,-228,815,-83,-831,-500,459,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.83,3.82,3.87,3.85,,,,,68,0,5.56,,,15.15,34.3,568,0,-247,816,-116,-830,-500,459,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.83,3.82,3.87,3.85,,,,,68,0,5.58,,,15.15,34.3,570,0,-194,816,0,-831,-500,458,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.83,3.82,3.87,3.85,,,,,67,0,5.58,,,15.09,35.3,572,0,-258,816,0,-831,-500,459,388,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.83,3.82,3.87,3.85,,,,,69,0,5.59,,,15.04,35.3,575,0,-295,815,0,-830,-500,459,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.83,3.82,3.87,3.85,,,,,66,0,5.59,,,15.04,35.6,578,0,-303,813,0,-831,-500,459,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.83,3.82,3.84,3.85,,,,,69,0,5.59,,,15.01,35.1,581,0,-289,454,0,-831,-500,459,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.81,3.8,3.84,3.85,,,,,69,0,5.59,,,15.01,35.1,583,0,-223,-330,0,-831,-500,458,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.81,3.8,3.84,3.82,,,,,73,0,5.59,,,15.13,2.8,585,0,-248,-743,0,-831,-500,458,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.81,3.8,3.84,3.82,,,,,75,0,5.59,,,15.13,2.8,585,0,-231,-1015,0,-831,-501,458,387,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.81,3.8,3.87,3.85,,,,,75,0,5.59,,,15.24,0,585,0,0,-1016,0,-831,-500,458,388,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.89,3.85,3.87,3.85,,,,,73,0,5.59,,,15.24,0,585,0,0,-1016,0,-831,-500,458,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.89,3.85,3.9,3.9,,,,,72,0,5.59,,,15.33,0,585,0,-10,-1015,0,-831,-500,458,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.91,3.88,3.9,3.9,,,,,70,0,5.59,,,15.4,0,585,0,26,-1015,735,-831,-501,458,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.91,3.88,3.92,3.9,,,,,67,0,5.59,,,15.4,0,585,0,89,-1015,1022,-831,-501,458,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.91,3.88,3.92,3.9,,,,,69,0,5.51,,,15.4,0,585,0,0,-1015,0,-831,-500,459,388,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.91,3.88,3.92,3.9,,,,,71,0,5.47,,,15.45,0,585,0,0,-1015,30,-831,-500,458,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.91,3.88,3.92,3.9,,,,,66,0,5.54,,,15.49,0,585,0,-113,-1015,0,-831,-500,458,387,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.94,3.88,3.92,3.9,,,,,64,0,5.57,,,15.49,0,585,0,-280,-860,0,-831,-500,458,388,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.88,3.92,3.9,,,,,64,0,5.58,,,15.53,0,585,0,-268,-505,0,-831,-500,458,388,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.88,3.92,3.9,,,,,66,0,5.58,,,15.53,0,585,0,-147,-53,76,-831,-500,459,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.88,3.92,3.9,,,,,74,0,5.59,,,15.55,2.9,585,0,-189,128,0,-830,-501,460,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.9,3.92,3.9,,,,,77,0,5.59,,,15.55,2.9,586,0,-171,338,0,-831,-500,460,387,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.94,3.9,3.92,3.9,,,,,80,0,5.59,,,15.55,5.3,586,0,-246,603,20,-831,-501,459,388,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.94,3.9,3.92,3.9,,,,,84,0,5.59,,,15.55,5.3,586,0,-212,776,30,-831,-500,460,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.94,3.9,3.92,3.9,,,,,80,0,5.59,,,15.46,22.8,588,0,-185,782,39,-830,-501,459,386,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.94,3.9,3.92,3.9,,,,,74,0,5.59,,,15.36,28.9,590,0,-139,785,126,-831,-501,460,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.91,3.87,3.92,3.9,,,,,70,0,5.59,,,15.36,28.9,592,0,-207,787,31,-831,-500,460,388,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.91,3.87,3.89,3.88,,,,,68,0,5.59,,,15.28,30.9,594,0,-250,788,54,-831,-500,460,388,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.86,3.85,3.89,3.88,,,,,66,0,5.57,,,15.28,30.9,597,0,-274,787,81,-831,-500,459,388,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.86,3.85,3.87,3.85,,,,,68,0,5.58,,,15.2,32.2,599,0,-249,786,79,-830,-500,459,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.83,3.82,3.87,3.85,,,,,70,0,5.59,,,15.2,32.2,601,0,-245,786,58,-830,-501,459,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.83,3.82,3.87,3.85,,,,,69,0,5.59,,,15.14,33.2,604,0,-273,785,57,-831,-500,459,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.83,3.82,3.87,3.85,,,,,65,0,5.59,,,15.14,33.3,607,0,-267,475,59,-831,-500,459,387,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.83,3.82,3.84,3.82,,,,,63,0,5.59,,,15.09,33.3,609,0,-260,-237,35,-831,-500,459,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.83,3.82,3.84,3.82,,,,,63,0,5.59,,,15.2,2.4,611,0,-240,-784,20,-831,-501,459,387,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.83,3.82,3.84,3.82,,,,,62,0,5.59,,,15.2,2.4,611,0,-171,-1015,0,-831,-501,458,387,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.86,3.82,3.84,3.82,,,,,61,0,5.59,,,15.28,0,612,0,0,-1015,0,-831,-500,458,388,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.86,3.82,3.9,3.88,,,,,60,0,5.59,,,15.28,0,612,0,0,-1015,0,-831,-500,458,388,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.68,3.86,3.82,3.9,3.88,,,,,64,0,5.59,,,15.36,0,612,0,0,-1015,30,-831,-500,458,388,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.91,3.88,3.9,3.88,,,,,68,0,5.59,,,15.36,0,612,0,0,-1016,753,-831,-500,458,388,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.91,3.88,3.9,3.88,,,,,72,0,5.59,,,15.41,0,612,0,57,-1015,1022,-831,-500,458,388,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1
