Date,Time,VSpd(m/s),Alt(m),A2(V),RSSI(dB),RxBt(V),Cels(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-10-11,15:42:50.630,0.0,-2.4,9.1,96,4.9,0.00,-2,-1,-1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:42:51.130,0.0,-2.3,9.4,95,4.9,0.00,-3,-1,-1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:42:51.630,0.0,-2.3,9.8,95,4.9,0.00,-2,-1,-1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:42:52.130,0.0,-2.3,9.5,96,4.9,0.00,-3,-1,-1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:42:52.630,0.0,-2.4,9.8,96,4.9,0.00,-3,-2,-1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:42:53.130,0.0,-2.4,9.4,96,4.9,0.00,-3,-1,-1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:42:53.630,0.0,-2.4,9.5,96,4.9,0.00,-2,-1,-1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:42:54.130,0.0,-2.3,9.1,95,4.9,0.00,-3,-1,-1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:42:54.630,-0.1,-2.4,8.9,96,4.9,0.00,-3,-1,-1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:42:55.130,0.1,-2.3,8.6,94,4.9,0.00,-3,-2,-1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:42:55.630,0.0,-2.4,8.6,95,4.9,0.00,-3,-1,-1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:42:56.140,-0.1,-2.4,8.7,95,4.9,0.00,-3,-1,-1024,2,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:42:56.640,0.0,-2.4,8.7,95,4.9,0.00,-2,-1,-1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:42:57.140,0.0,-2.4,8.8,96,4.9,0.00,-3,-1,-1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:42:57.640,0.0,-2.3,9.0,95,4.9,0.00,-3,-1,-1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:42:58.140,0.0,-2.3,9.2,96,4.9,0.00,-3,-1,-1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:42:58.640,0.0,-2.3,8.7,96,4.9,0.00,-3,-1,-1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:42:59.140,0.0,-2.4,8.9,96,4.9,0.00,-3,-1,-1024,2,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:42:59.640,0.0,-2.3,8.8,97,4.9,0.00,-3,-1,-1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:43:00.140,0.0,-2.3,9.0,97,4.9,0.00,-2,-2,-899,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:43:00.640,0.0,-2.3,9.0,95,4.9,0.00,-1,-1,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:01.140,0.0,-2.3,9.1,96,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:01.640,0.0,-2.3,9.2,96,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:02.140,0.0,-2.3,8.8,95,4.9,0.00,-2,-1,984,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:02.640,0.0,-2.3,9.4,97,4.9,0.00,-3,-1,-1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:43:03.140,0.1,-2.2,9.7,97,4.9,0.00,-2,-1,-1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:43:03.640,0.0,-2.3,9.7,96,4.9,0.00,0,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:04.140,0.0,-2.3,9.4,97,4.9,0.00,-2,-1,431,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:43:04.640,0.0,-2.3,8.8,96,4.9,0.00,-3,-1,-1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:43:05.140,-0.1,-2.3,8.7,96,4.9,0.00,-3,-1,-1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:43:05.640,0.0,-2.3,8.7,97,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:06.140,0.0,-2.3,8.5,97,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:06.640,0.0,-2.3,8.5,97,4.9,0.00,-3,-2,891,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:43:07.140,0.0,-2.3,8.5,96,4.9,0.00,-3,-1,156,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:43:07.640,0.0,-2.3,8.4,96,4.9,0.00,-2,-1,155,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000004000480,8.1
2019-10-11,15:43:08.140,0.0,-2.4,8.4,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:08.640,0.0,-2.3,8.6,97,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:09.140,0.0,-2.3,8.6,97,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:09.640,0.0,-2.4,8.6,98,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:10.140,0.0,-2.4,8.9,96,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:10.640,0.0,-2.5,8.9,96,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:11.140,0.0,-2.4,9.3,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:11.640,0.0,-2.4,9.0,96,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:12.140,0.0,-2.5,9.2,96,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:12.640,0.0,-2.5,9.3,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:13.170,0.0,-2.5,9.0,96,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:13.670,0.0,-2.4,8.9,97,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:14.170,0.0,-2.5,8.8,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:14.670,0.0,-2.5,8.6,96,4.9,0.00,-2,-2,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:15.170,0.0,-2.5,8.5,96,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:15.670,0.0,-2.5,8.5,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:16.170,0.0,-2.5,8.4,96,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:16.670,-0.1,-2.6,8.5,96,4.9,0.00,-2,-2,1024,2,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:17.170,0.0,-2.6,8.5,97,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:17.670,0.0,-2.6,8.5,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:18.170,0.0,-2.7,8.4,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:18.670,0.0,-2.6,8.3,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:19.170,0.0,-2.6,8.3,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:19.670,0.0,-2.7,8.6,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:20.170,0.0,-2.7,8.9,95,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:20.670,0.0,-2.7,8.9,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:21.170,0.0,-2.6,9.1,96,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:21.670,0.1,-2.6,8.8,98,4.9,0.00,-2,-2,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:22.170,0.0,-2.6,9.1,97,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:22.670,0.0,-2.6,9.7,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:23.170,0.0,-2.5,9.6,97,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:23.670,0.0,-2.5,9.5,97,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:24.170,0.0,-2.5,8.8,96,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:24.670,0.0,-2.6,8.5,98,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:25.170,-0.1,-2.6,8.5,96,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:25.670,0.0,-2.6,8.5,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:26.170,0.0,-2.6,8.4,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:26.670,0.0,-2.6,8.5,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:27.170,0.0,-2.5,8.4,97,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:27.670,0.0,-2.5,8.5,97,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:28.170,0.0,-2.5,8.3,96,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:28.670,0.0,-2.5,8.4,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:29.170,0.0,-2.5,8.5,92,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:29.670,0.0,-2.5,8.5,95,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:30.170,0.0,-2.5,8.7,97,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:30.670,0.0,-2.5,8.7,100,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:31.170,0.0,-2.5,9.5,94,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:31.670,0.1,-2.4,9.3,96,4.9,0.00,-3,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:32.170,0.0,-2.5,9.6,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:32.670,0.0,-2.5,9.7,97,4.9,0.00,-3,-1,1024,2,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:33.170,0.0,-2.5,9.7,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:33.670,0.0,-2.4,9.4,97,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:34.170,0.0,-2.4,9.1,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:34.670,0.0,-2.5,8.7,96,4.9,0.00,-3,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:35.170,0.0,-2.5,8.7,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:35.670,0.1,-2.4,8.5,96,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:36.170,0.0,-2.4,8.6,97,4.9,0.00,-1,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:36.670,0.0,-2.5,8.7,96,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:37.170,0.0,-2.4,8.8,96,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:37.670,0.0,-2.5,8.6,96,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:38.170,0.0,-2.5,8.7,97,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:38.670,0.0,-2.5,8.7,97,4.9,0.00,-2,-2,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:39.170,0.0,-2.5,9.0,97,4.9,0.00,-2,-2,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:39.670,0.0,-2.4,9.0,97,4.9,0.00,-2,-2,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:40.170,0.0,-2.4,9.5,97,4.9,0.00,-3,-1,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:40.670,0.0,-2.4,9.3,96,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:41.170,0.0,-2.4,10.0,97,4.9,0.00,-2,-2,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:41.670,0.0,-2.4,9.4,96,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:42.170,0.0,-2.4,10.1,97,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:42.670,0.0,-2.4,10.0,97,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:43.170,0.0,-2.4,10.0,99,4.9,0.00,-3,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:43.670,0.0,-2.5,9.4,98,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:44.170,0.0,-2.4,9.1,99,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:44.670,0.0,-2.5,8.8,97,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:45.170,0.0,-2.4,8.7,98,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:45.670,0.0,-2.4,8.6,98,4.9,0.00,-2,-2,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:46.170,0.0,-2.4,8.5,97,4.9,0.00,-2,-2,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:46.670,0.0,-2.4,8.8,100,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:47.170,-0.1,-2.4,8.6,100,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:47.670,0.1,-2.3,8.9,100,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:48.170,0.0,-2.4,9.0,100,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:48.670,-0.1,-2.5,9.4,100,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:49.170,0.1,-2.3,9.0,100,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:49.670,0.0,-2.3,9.2,100,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:50.170,0.0,-2.3,9.4,100,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:50.670,0.0,-2.4,10.3,100,4.9,0.00,-2,-2,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:51.170,0.0,-2.4,9.9,99,4.9,0.00,-3,-2,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:51.670,0.0,-2.4,10.0,100,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:52.170,0.0,-2.4,9.2,99,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:52.670,0.0,-2.4,9.3,99,4.9,0.00,-2,-2,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:53.170,0.0,-2.4,9.1,99,4.9,0.00,-2,-2,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:53.670,0.0,-2.4,9.3,99,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:54.170,0.0,-2.4,8.9,98,4.9,0.00,-2,-2,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:54.670,0.0,-2.5,8.7,99,4.9,0.00,-3,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:55.170,0.0,-2.4,8.5,100,4.9,0.00,-2,-2,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:55.670,0.0,-2.4,8.6,99,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:56.170,0.0,-2.4,8.7,99,4.9,0.00,-2,-2,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:56.670,0.0,-2.4,8.7,99,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:57.170,0.0,-2.4,8.8,98,4.9,0.00,-2,-2,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:57.670,0.0,-2.4,9.0,99,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:58.170,0.0,-2.4,9.4,99,4.9,0.00,-2,-2,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:58.670,0.0,-2.4,10.1,99,4.9,0.00,-2,-2,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:59.170,0.0,-2.4,10.2,99,4.9,0.00,-2,-2,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:43:59.670,0.0,-2.4,10.3,97,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:44:00.170,0.0,-2.4,9.9,97,4.9,0.00,-3,-2,1024,3,-338,204,-1024,-1024,3,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:44:00.670,0.0,-2.4,9.0,98,4.9,0.00,-2,-2,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:44:01.170,0.0,-2.4,9.0,99,4.9,0.00,-3,-2,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:44:01.670,0.0,-2.4,8.6,99,4.9,0.00,-2,-1,1024,3,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
2019-10-11,15:44:02.170,0.0,-2.4,8.8,100,4.9,0.00,-2,-1,1024,2,-338,204,-1024,-1024,4,0,1,1,1,-1,-1,0,-1,0x0000000000000480,8.1
