Date,Time,TxBat(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),RSSI(dB),RX,RxBatt(V),GPS,GPS alt(m),GPS speed(knots),GPS clock(),VSpeed(m/s),Altitude(m),VFAS(V),Current(A),Consumption(mAh),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Ext1,Ext2,Pot3,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,
2025-07-09,12:28:42.210,7.66,3.67,3.63,3.65,3.62,,,,,86,0,5.59,45.120581 -74.217928,59.50,1.933,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:42.470,7.66,3.67,3.63,3.65,3.62,,,,,87,0,5.59,45.120581 -74.217928,59.50,1.933,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,460,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:42.750,7.66,3.67,3.63,3.65,3.62,,,,,87,0,5.59,45.120581 -74.217928,59.50,1.933,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1013,0,-831,-501,460,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:43.030,7.66,3.67,3.63,3.65,3.62,,,,,88,0,5.59,45.120571 -74.217921,59.30,2.157,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-830,-501,460,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:43.300,7.66,3.67,3.63,3.65,3.62,,,,,86,0,5.59,45.120571 -74.217921,59.30,2.037,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,461,394,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:43.560,7.66,3.67,3.63,3.65,3.62,,,,,86,0,5.59,45.120571 -74.217921,59.30,2.037,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,460,394,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:43.830,7.66,3.67,3.63,3.65,3.62,,,,,87,0,5.59,45.120571 -74.217921,59.30,2.037,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1013,0,-831,-501,460,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:44.090,7.66,3.67,3.63,3.65,3.62,,,,,87,0,5.59,45.120571 -74.217921,59.30,2.037,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-830,-500,461,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:44.350,7.66,3.67,3.63,3.65,3.62,,,,,87,0,5.59,45.120571 -74.217921,59.30,2.037,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1013,0,-831,-500,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:44.610,7.66,3.67,3.63,3.65,3.62,,,,,84,0,5.59,45.120571 -74.217921,59.30,2.721,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:44.890,7.66,3.67,3.63,3.65,3.62,,,,,83,0,5.59,45.120553 -74.217906,59.30,2.721,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,460,394,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:45.170,7.66,3.67,3.63,3.65,3.62,,,,,82,0,5.59,45.120553 -74.217906,59.30,2.817,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1013,0,-831,-500,460,394,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:45.450,7.66,3.67,3.63,3.65,3.62,,,,,83,0,5.59,45.120553 -74.217906,59.30,2.273,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-830,-501,460,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:45.720,7.66,3.67,3.63,3.65,3.62,,,,,85,0,5.59,45.120553 -74.217906,59.30,2.273,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,460,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:46.000,7.66,3.67,3.63,3.65,3.62,,,,,84,0,5.59,45.120545 -74.217900,59.50,1.654,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-830,-500,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:46.270,7.66,3.67,3.63,3.65,3.62,,,,,81,0,5.59,45.120545 -74.217900,59.50,1.654,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1013,0,-831,-500,460,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:46.560,7.66,3.67,3.63,3.65,3.62,,,,,82,0,5.59,45.120545 -74.217900,59.50,0.992,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-830,-501,460,393,-589,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:46.830,7.66,3.67,3.63,3.65,3.62,,,,,81,0,5.59,45.120541 -74.217896,59.50,0.992,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,460,394,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:47.100,7.66,3.67,3.63,3.65,3.62,,,,,82,0,5.59,45.120541 -74.217896,59.60,1.058,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1013,0,-831,-501,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:47.360,7.66,3.67,3.63,3.65,3.62,,,,,86,0,5.59,45.120541 -74.217896,59.60,0.416,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:47.630,7.66,3.67,3.63,3.65,3.62,,,,,85,0,5.59,45.120541 -74.217896,59.60,0.416,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1013,0,-830,-501,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:47.900,7.66,3.67,3.63,3.65,3.62,,,,,86,0,5.59,45.120541 -74.217896,59.70,0.416,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:48.190,7.66,3.67,3.63,3.65,3.62,,,,,88,0,5.59,45.120541 -74.217896,59.70,0.830,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1013,0,-831,-501,460,394,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:48.460,7.66,3.67,3.63,3.65,3.62,,,,,87,0,5.59,45.120541 -74.217896,59.70,0.830,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,460,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:48.730,7.67,3.67,3.63,3.65,3.62,,,,,86,0,5.59,45.120541 -74.217896,59.70,0.830,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1013,0,-830,-501,461,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:49.020,7.66,3.67,3.63,3.65,3.62,,,,,84,0,5.59,45.120541 -74.217903,59.40,0.868,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1013,0,-831,-500,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:49.290,7.66,3.67,3.63,3.65,3.62,,,,,83,0,5.59,45.120541 -74.217903,59.40,0.675,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1013,0,-831,-500,461,394,-589,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:49.560,7.66,3.67,3.63,3.65,3.62,,,,,83,0,5.59,45.120541 -74.217903,59.40,0.675,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,461,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:49.820,7.67,3.67,3.63,3.65,3.62,,,,,83,0,5.59,45.120545 -74.217903,59.40,0.182,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:50.090,7.66,3.67,3.63,3.65,3.62,,,,,82,0,5.59,45.120545 -74.217905,59.50,0.182,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1013,0,-831,-501,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:50.360,7.67,3.67,3.63,3.65,3.62,,,,,83,0,5.59,45.120545 -74.217905,59.50,0.849,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1013,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:50.620,7.66,3.67,3.63,3.65,3.62,,,,,85,0,5.59,45.120545 -74.217905,59.50,0.849,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,459,393,-589,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:50.880,7.66,3.67,3.63,3.65,3.62,,,,,87,0,5.59,45.120545 -74.217900,59.50,0.595,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1013,0,-831,-500,459,393,-589,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:51.170,7.66,3.67,3.63,3.65,3.62,,,,,90,0,5.59,45.120545 -74.217900,59.50,0.595,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,459,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:51.430,7.66,3.67,3.63,3.65,3.62,,,,,91,0,5.59,45.120545 -74.217900,59.50,0.534,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1013,0,-831,-500,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:51.700,7.66,3.67,3.63,3.65,3.62,,,,,90,0,5.59,45.120545 -74.217900,59.50,0.590,2025-07-09 12:28:38,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,460,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:51.970,7.67,3.67,3.63,3.65,3.62,,,,,89,0,5.59,45.120546 -74.217900,59.50,0.590,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:52.230,7.66,3.67,3.63,3.65,3.62,,,,,87,0,5.59,45.120546 -74.217900,59.30,0.590,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:52.490,7.66,3.67,3.63,3.65,3.62,,,,,85,0,5.59,45.120546 -74.217900,59.30,0.783,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:52.750,7.66,3.67,3.63,3.65,3.62,,,,,85,0,5.59,45.120546 -74.217900,58.60,0.827,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:53.030,7.66,3.67,3.63,3.65,3.62,,,,,87,0,5.59,45.120546 -74.217903,58.60,0.827,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,460,393,-589,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:53.300,7.67,3.67,3.63,3.65,3.62,,,,,87,0,5.59,45.120546 -74.217903,58.60,0.211,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-830,-501,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:53.580,7.66,3.67,3.63,3.65,3.62,,,,,90,0,5.59,45.120546 -74.217903,58.60,0.211,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:53.840,7.66,3.67,3.63,3.65,3.62,,,,,88,0,5.59,45.120546 -74.217903,58.30,0.137,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1013,0,-831,-501,460,394,-589,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:54.100,7.66,3.67,3.63,3.65,3.62,,,,,84,0,5.59,45.120546 -74.217903,58.30,0.137,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1013,0,-831,-501,461,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:54.360,7.66,3.67,3.63,3.65,3.62,,,,,82,0,5.59,45.120546 -74.217903,58.30,0.207,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1013,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:54.620,7.66,3.67,3.63,3.65,3.62,,,,,83,0,5.59,45.120546 -74.217903,58.30,0.207,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-830,-500,460,394,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:54.890,7.66,3.67,3.63,3.65,3.62,,,,,82,0,5.59,45.120546 -74.217903,57.90,0.073,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:55.150,7.66,3.67,3.63,3.65,3.62,,,,,81,0,5.59,45.120545 -74.217903,57.90,0.073,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1013,0,-830,-500,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:55.420,7.66,3.67,3.63,3.65,3.62,,,,,83,0,5.59,45.120545 -74.217903,57.90,0.189,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-830,-501,460,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:55.690,7.66,3.67,3.63,3.65,3.62,,,,,80,0,5.59,45.120545 -74.217903,57.90,0.189,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:55.960,7.66,3.67,3.63,3.65,3.62,,,,,82,0,5.59,45.120545 -74.217901,57.60,0.055,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:56.230,7.66,3.67,3.63,3.65,3.62,,,,,82,0,5.59,45.120545 -74.217901,57.60,0.055,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,460,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:56.490,7.66,3.67,3.63,3.65,3.62,,,,,81,0,5.59,45.120545 -74.217901,57.60,0.096,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,461,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:56.760,7.66,3.67,3.63,3.65,3.62,,,,,81,0,5.59,45.120545 -74.217898,57.30,0.096,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1013,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:57.020,7.66,3.67,3.63,3.65,3.62,,,,,83,0,5.59,45.120545 -74.217898,57.30,0.047,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:57.280,7.66,3.67,3.63,3.65,3.62,,,,,83,0,5.59,45.120545 -74.217898,57.30,0.047,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,460,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:57.550,7.66,3.67,3.63,3.65,3.62,,,,,80,0,5.59,45.120545 -74.217898,57.30,0.040,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,460,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:57.820,7.66,3.67,3.63,3.65,3.62,,,,,82,0,5.59,45.120543 -74.217896,56.90,0.040,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,460,394,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:58.090,7.66,3.67,3.63,3.65,3.62,,,,,82,0,5.59,45.120543 -74.217896,56.90,0.057,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,460,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:58.400,7.67,1.60,3.63,3.65,3.62,,,,,81,0,5.59,45.120543 -74.217896,56.90,0.029,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,460,394,-589,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:58.660,7.66,1.60,3.63,3.65,3.62,,,,,82,0,5.59,45.120543 -74.217896,56.90,0.029,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,460,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:58.930,7.66,1.60,3.63,3.65,3.62,,,,,82,0,5.59,45.120541 -74.217896,56.30,0.062,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1013,0,-831,-500,460,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:59.200,7.66,1.60,3.63,3.65,3.62,,,,,81,0,5.59,45.120541 -74.217896,56.30,0.062,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1013,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:59.470,7.67,3.67,3.63,3.65,3.62,,,,,79,0,5.59,45.120541 -74.217896,56.30,0.019,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1013,0,-831,-500,459,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:28:59.760,7.67,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120540 -74.217896,56.30,0.019,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:00.020,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.57,45.120540 -74.217896,56.00,0.030,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,460,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:00.280,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.58,45.120540 -74.217896,56.00,0.030,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,459,392,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:00.550,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.58,45.120540 -74.217896,56.00,0.030,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1013,0,-831,-501,459,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:00.820,7.66,3.67,3.63,3.65,3.62,,,,,77,0,5.59,45.120540 -74.217896,55.80,0.030,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,459,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:01.080,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120540 -74.217896,55.80,0.049,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1013,0,-831,-501,459,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:01.340,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120540 -74.217896,55.80,0.083,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,459,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:01.620,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120540 -74.217896,55.80,0.083,2025-07-09 12:28:49,,,14.51,0.0,1834,0,0,-1013,0,-831,-501,459,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:01.890,7.67,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120540 -74.217895,55.60,0.083,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,459,393,-589,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:02.160,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120540 -74.217895,55.60,0.076,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:02.460,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120540 -74.217895,55.60,0.033,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,459,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:02.730,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120540 -74.217895,55.60,0.033,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1013,0,-831,-501,459,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:02.990,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120540 -74.217895,55.50,0.064,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,459,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:03.250,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120540 -74.217895,55.50,0.064,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:03.520,7.67,3.67,3.63,3.65,3.62,,,,,77,0,5.59,45.120540 -74.217895,55.50,0.064,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1013,0,-831,-501,459,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:03.790,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120540 -74.217895,55.50,0.064,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,459,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:04.060,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120541 -74.217893,55.30,0.037,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,459,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:04.330,7.66,3.67,3.63,3.65,3.62,,,,,79,0,5.59,45.120541 -74.217893,55.30,0.048,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1014,0,-830,-501,459,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:04.600,7.66,3.67,3.63,3.65,3.62,,,,,79,0,5.59,45.120541 -74.217893,55.30,0.048,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1014,0,-831,-501,459,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:04.860,7.66,3.67,3.63,3.65,3.62,,,,,79,0,5.59,45.120541 -74.217893,55.30,0.048,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1014,0,-830,-501,459,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:05.120,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120541 -74.217893,55.20,0.055,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,460,394,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:05.400,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120541 -74.217893,55.20,0.068,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:05.660,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120541 -74.217893,55.20,0.068,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:05.920,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120541 -74.217891,55.10,0.068,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,459,394,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:06.190,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120541 -74.217891,55.10,0.013,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:06.460,7.66,3.67,3.63,3.65,3.62,,,,,79,0,5.59,45.120541 -74.217891,55.10,0.013,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1014,0,-830,-500,459,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:06.730,7.66,3.67,3.63,3.65,3.62,,,,,79,0,5.59,45.120541 -74.217891,55.10,0.013,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,459,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:07.000,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120541 -74.217890,55.10,0.047,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1013,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,1,1,-1,-1,-1,
2025-07-09,12:29:07.270,7.66,3.67,3.63,3.65,3.62,,,,,78,0,5.59,45.120541 -74.217890,55.10,0.049,2025-07-09 12:28:58,,,14.51,0.0,1834,0,0,-1014,0,-831,-500,459,393,-588,-1024,0,1,1,-1,1,0,1,1,-1,-1,-1,
